1985	7	2	18991.864	0.1
1986	7	2	28047.504	0.1
1987	7	2	27235.39	0.1
1988	7	2	28731.343	0.1
1989	7	2	30149.391	0.1
1990	7	2	25949.196	0.1
1991	7	2	22161.286	0.1
1992	7	2	21311.014	0.1
1993	7	2	19904.157	0.1
1994	7	2	21851.388	0.1
1995	7	2	15064.186	0.1
1996	7	2	18023.179	0.1
1997	7	2	13330.949	0.1
1998	7	2	18993.976	0.1
1999	7	2	14736.703	0.1
2000	7	2	22976.025	0.1
2001	7	2	25713.633	0.1
2002	7	2	18787.088	0.1
2003	7	2	16902.065	0.1
2004	7	2	17655.713	0.1
2005	7	2	6999.752	0.1
2006	7	2	4149.993	0.1
2007	7	2	6307.625	0.1
2008	7	2	14723.636	0.1
2009	7	2	18872.81	0.1
2010	7	2	23909.379	0.1
2011	7	2	23188.028	0.1
2012	7	2	15618.074	0.1
2013	7	2	12619.812	0.1
2014	7	2	19275.95	0.1
2015	7	2	19734.164	0.1
2016	7	2	21230.741	0.1
2017	7	2	18639.532	0.1
2018	7	2	18015.895	0.1
2019	7	2	11624.145	0.1
2020	7	2	16486.501	0.1
1985	7	3	11703.187	0.1
1986	7	3	10863.499	0.1
1987	7	3	4798.561	0.1
1988	7	3	6307.375	0.1
1989	7	3	6199.8	0.1
1990	7	3	6628.851	0.1
1991	7	3	5394.156	0.1
1992	7	3	6045.849	0.1
1993	7	3	6310.549	0.1
1994	7	3	3412.1	0.1
1995	7	3	4908.704	0.1
1996	7	3	2868.443	0.1
1997	7	3	3506.824	0.1
1998	7	3	3471.886	0.1
1999	7	3	3412.305	0.1
2000	7	3	4850.774	0.1
2001	7	3	4564.597	0.1
2002	7	3	3644.198	0.1
2003	7	3	3664.534	0.1
2004	7	3	3375.236	0.1
2005	7	3	4189.436	0.1
2006	7	3	2288.37	0.1
2007	7	3	2568.139	0.1
2008	7	3	2295.848	0.1
2009	7	3	2573.134	0.1
2010	7	3	2825.165	0.1
2011	7	3	3714.007	0.1
2012	7	3	4304.227	0.1
2013	7	3	3962.915	0.1
2014	7	3	4393.698	0.1
2015	7	3	3401.059	0.1
2016	7	3	3230.247	0.1
2017	7	3	3771.678	0.1
2018	7	3	5698.573	0.1
2019	7	3	4410.012	0.1
2020	7	3	3446.894	0.1
-9999	1	1	1	1
